epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
167,666.765,0.40707,0.26202,0.85463,0.99393,0.99647,0.995,0.8175,0.75966,0.34928,1.10602,0.004522,0.004522,0.004522
168,670.604,0.40588,0.26801,0.88032,0.99062,0.99759,0.995,0.83003,0.74483,0.34459,1.098,0.004489,0.004489,0.004489
169,674.522,0.39104,0.26607,0.85333,0.99535,0.98148,0.99412,0.82017,0.77243,0.3495,1.11363,0.004456,0.004456,0.004456
170,678.485,0.382,0.26145,0.85864,0.99493,0.98148,0.99412,0.82787,0.75549,0.34659,1.11379,0.004423,0.004423,0.004423
171,682.63,0.39594,0.26987,0.86536,0.99493,0.98148,0.99412,0.82787,0.75549,0.34659,1.11379,0.00439,0.00439,0.00439
172,686.637,0.4051,0.26075,0.87085,0.99476,0.98148,0.99412,0.81738,0.78432,0.34372,1.12187,0.004357,0.004357,0.004357
173,690.617,0.38598,0.24475,0.8588,0.99451,0.98148,0.99412,0.82324,0.74752,0.32248,1.09336,0.004324,0.004324,0.004324
174,694.74,0.41271,0.25886,0.8708,0.99499,0.98148,0.99412,0.81772,0.77213,0.32928,1.10438,0.004291,0.004291,0.004291
175,698.786,0.39081,0.24545,0.87705,0.98808,0.99757,0.995,0.82147,0.74004,0.31804,1.09351,0.004258,0.004258,0.004258
176,702.586,0.40816,0.24507,0.84758,0.99296,0.98148,0.99412,0.80788,0.78018,0.3275,1.11009,0.004225,0.004225,0.004225
177,706.523,0.39308,0.24162,0.85698,0.99284,0.99529,0.995,0.81086,0.73481,0.31946,1.08716,0.004192,0.004192,0.004192
178,710.503,0.38191,0.24114,0.85744,0.9964,0.99399,0.995,0.80994,0.77763,0.33147,1.10691,0.004159,0.004159,0.004159
179,714.494,0.36571,0.24232,0.84983,0.99452,1,0.995,0.81779,0.72742,0.31981,1.07815,0.004126,0.004126,0.004126
180,718.598,0.39528,0.24684,0.85202,0.99594,1,0.995,0.8169,0.75973,0.32181,1.10074,0.004093,0.004093,0.004093
181,722.572,0.37927,0.23572,0.84844,0.99435,1,0.995,0.81363,0.72244,0.30407,1.07914,0.00406,0.00406,0.00406
182,726.549,0.36899,0.23138,0.84207,0.99061,1,0.995,0.80872,0.74457,0.31177,1.10046,0.004027,0.004027,0.004027
183,730.733,0.35842,0.22806,0.84286,0.99284,1,0.995,0.81254,0.72464,0.31806,1.08293,0.003994,0.003994,0.003994
184,734.713,0.3739,0.24317,0.85382,0.9933,0.99829,0.995,0.80851,0.77667,0.32521,1.12335,0.003961,0.003961,0.003961
185,738.777,0.38742,0.23893,0.85691,0.99356,1,0.995,0.81781,0.71837,0.30585,1.09294,0.003928,0.003928,0.003928
186,742.903,0.37024,0.23199,0.86284,0.9951,1,0.995,0.80392,0.77524,0.31861,1.1203,0.003895,0.003895,0.003895
187,746.986,0.37504,0.23985,0.85326,0.9951,1,0.995,0.80392,0.77524,0.31861,1.1203,0.003862,0.003862,0.003862
188,750.989,0.36642,0.23048,0.85499,0.99363,1,0.995,0.82519,0.72413,0.29972,1.09217,0.003829,0.003829,0.003829
189,754.968,0.36569,0.23144,0.84995,0.99563,1,0.995,0.81019,0.77341,0.32044,1.11969,0.003796,0.003796,0.003796
190,759.166,0.34102,0.22217,0.84134,0.99433,1,0.995,0.82331,0.73216,0.31118,1.08957,0.003763,0.003763,0.003763
